"Year","Month","Day","Time","MachineID","ComponentAttended","ServiceType"
"2017","07","19","06:00:00","MID11002","Component2","ComponentRepair"
"2017","07","19","06:00:00","MID11002","Component3","ComponentRepair"
"2017","08","03","06:00:00","MID11002","Component3","ComponentRepair"
"2017","08","03","06:00:00","MID11002","Component4","ComponentRepair"
"2017","08","18","06:00:00","MID11002","Component3","ComponentRepair"
"2017","09","02","06:00:00","MID11002","Component4","ComponentRepair"
"2017","09","02","06:00:00","MID11002","Component1","ComponentRepair"
"2017","09","17","06:00:00","MID11002","Component3","ComponentRepair"
"2017","10","02","06:00:00","MID11002","Component1","ComponentRepair"
"2017","10","02","06:00:00","MID11002","Component4","ComponentRepair"
"2017","10","17","06:00:00","MID11002","Component1","ComponentRepair"
"2017","11","01","06:00:00","MID11002","Component1","ScheduledService"
"2017","11","16","06:00:00","MID11002","Component2","ComponentRepair"
"2017","11","16","06:00:00","MID11002","Component3","ComponentRepair"
"2016","06","16","06:00:00","MID11181","Component4","ComponentRepair"
"2016","07","01","06:00:00","MID11181","Component2","ScheduledService"
"2016","07","16","06:00:00","MID11181","Component1","ComponentRepair"
"2016","11","28","06:00:00","MID11181","Component3","ComponentRepair"
"2017","01","13","06:00:00","MID11181","Component3","ComponentRepair"
"2017","01","13","06:00:00","MID11181","Component2","ComponentRepair"
"2017","01","28","06:00:00","MID11181","Component3","ComponentRepair"
"2017","02","12","06:00:00","MID11181","Component1","ComponentRepair"
"2017","02","27","06:00:00","MID11181","Component1","ComponentRepair"
"2017","02","27","06:00:00","MID11181","Component4","ComponentRepair"
"2017","03","14","06:00:00","MID11181","Component4","ComponentRepair"
"2017","03","29","06:00:00","MID11181","Component3","ComponentRepair"
"2017","03","29","06:00:00","MID11181","Component2","ComponentRepair"
"2017","04","13","06:00:00","MID11181","Component3","ComponentRepair"
"2017","04","28","06:00:00","MID11181","Component1","ComponentRepair"
"2017","05","28","06:00:00","MID11181","Component1","ComponentRepair"
"2017","05","28","06:00:00","MID11181","Component3","ComponentRepair"
"2017","06","12","06:00:00","MID11181","Component2","ComponentRepair"
"2017","06","27","06:00:00","MID11181","Component4","ComponentRepair"
"2017","06","27","06:00:00","MID11181","Component1","ComponentRepair"
"2017","07","12","06:00:00","MID11181","Component2","ComponentRepair"
"2017","07","27","06:00:00","MID11181","Component4","ComponentRepair"
"2017","08","11","06:00:00","MID11181","Component4","ComponentRepair"
"2017","08","26","06:00:00","MID11181","Component2","ComponentRepair"
"2017","08","26","06:00:00","MID11181","Component3","ComponentRepair"
"2017","09","10","06:00:00","MID11181","Component3","ComponentRepair"
"2017","09","25","06:00:00","MID11181","Component4","ComponentRepair"
"2017","10","10","06:00:00","MID11181","Component1","ComponentRepair"
"2017","10","25","06:00:00","MID11181","Component4","ComponentRepair"
"2017","10","25","06:00:00","MID11181","Component2","ComponentRepair"
"2017","11","09","06:00:00","MID11181","Component1","ComponentRepair"
"2017","11","09","06:00:00","MID11181","Component2","ComponentRepair"
"2017","11","24","06:00:00","MID11181","Component3","ComponentRepair"
"2017","11","24","06:00:00","MID11181","Component1","ComponentRepair"
"2016","07","16","06:00:00","MID11807","Component4","ComponentRepair"
"2016","07","31","06:00:00","MID11807","Component1","ComponentRepair"
"2016","10","29","06:00:00","MID11807","Component3","ComponentRepair"
"2016","12","13","06:00:00","MID11807","Component2","ComponentRepair"
"2017","01","24","06:00:00","MID11807","Component4","ComponentRepair"
"2017","02","08","06:00:00","MID11807","Component2","ComponentRepair"
"2017","02","23","06:00:00","MID11807","Component2","ComponentRepair"
"2017","03","10","06:00:00","MID11807","Component3","ComponentRepair"
"2017","03","25","06:00:00","MID11807","Component3","ComponentRepair"
"2017","04","09","06:00:00","MID11807","Component4","ComponentRepair"
"2017","04","09","06:00:00","MID11807","Component1","ComponentRepair"
"2017","04","24","06:00:00","MID11807","Component2","ComponentRepair"
"2017","04","24","06:00:00","MID11807","Component3","ComponentRepair"
"2017","05","09","06:00:00","MID11807","Component4","ComponentRepair"
"2017","05","24","06:00:00","MID11807","Component2","ComponentRepair"
"2017","06","08","06:00:00","MID11807","Component2","ComponentRepair"
"2017","06","08","06:00:00","MID11807","Component1","ComponentRepair"
"2017","07","08","06:00:00","MID11807","Component4","ComponentRepair"
"2017","07","23","06:00:00","MID11807","Component1","ComponentRepair"
"2017","08","07","06:00:00","MID11807","Component1","ComponentRepair"
"2017","08","22","06:00:00","MID11807","Component2","ComponentRepair"
"2017","09","06","06:00:00","MID11807","Component3","ComponentRepair"
"2017","09","21","06:00:00","MID11807","Component2","ComponentRepair"
"2017","10","06","06:00:00","MID11807","Component1","ComponentRepair"
"2017","10","21","06:00:00","MID11807","Component2","ComponentRepair"
"2017","11","20","06:00:00","MID11807","Component4","ComponentRepair"
"2017","11","20","06:00:00","MID11807","Component1","ComponentRepair"
"2016","06","16","06:00:00","MID11517","Component2","ComponentRepair"
"2016","08","15","06:00:00","MID11517","Component1","ComponentRepair"
"2016","10","14","06:00:00","MID11517","Component3","ComponentRepair"
"2016","11","28","06:00:00","MID11517","Component4","ComponentRepair"
"2017","01","12","06:00:00","MID11517","Component2","ComponentRepair"
"2017","01","27","06:00:00","MID11517","Component4","ComponentRepair"
"2017","01","27","06:00:00","MID11517","Component1","ComponentRepair"
"2017","02","11","06:00:00","MID11517","Component4","ComponentRepair"
"2017","02","11","06:00:00","MID11517","Component3","ComponentRepair"
"2017","02","26","06:00:00","MID11517","Component4","ComponentRepair"
"2017","02","26","06:00:00","MID11517","Component1","ComponentRepair"
"2017","03","13","06:00:00","MID11517","Component2","ComponentRepair"
"2017","03","28","06:00:00","MID11517","Component1","ComponentRepair"
"2017","03","28","06:00:00","MID11517","Component2","ComponentRepair"
"2017","04","12","06:00:00","MID11517","Component4","ComponentRepair"
"2017","04","27","06:00:00","MID11517","Component1","ComponentRepair"
"2017","05","12","06:00:00","MID11517","Component1","ComponentRepair"
"2017","05","27","06:00:00","MID11517","Component2","ComponentRepair"
"2017","05","27","06:00:00","MID11517","Component1","ComponentRepair"
"2017","06","11","06:00:00","MID11517","Component4","ComponentRepair"
"2017","06","26","06:00:00","MID11517","Component2","ComponentRepair"
"2017","07","26","06:00:00","MID11517","Component3","ComponentRepair"
"2017","07","26","06:00:00","MID11517","Component2","ComponentRepair"
"2017","08","10","06:00:00","MID11517","Component3","ComponentRepair"
"2017","08","25","06:00:00","MID11517","Component4","ComponentRepair"
"2017","08","25","06:00:00","MID11517","Component3","ComponentRepair"
"2017","09","24","06:00:00","MID11517","Component3","ComponentRepair"
"2017","10","09","06:00:00","MID11517","Component3","ComponentRepair"
"2017","10","09","06:00:00","MID11517","Component4","ComponentRepair"
"2017","10","24","06:00:00","MID11517","Component3","ComponentRepair"
"2017","10","24","06:00:00","MID11517","Component1","ComponentRepair"
"2017","11","08","06:00:00","MID11517","Component4","ComponentRepair"
"2017","11","23","06:00:00","MID11517","Component3","ComponentRepair"
"2017","11","23","06:00:00","MID11517","Component2","ComponentRepair"
"2016","08","30","06:00:00","MID11883","Component2","ComponentRepair"
"2016","08","30","06:00:00","MID11883","Component4","ComponentRepair"
"2016","09","14","06:00:00","MID11883","Component3","ComponentRepair"
"2016","12","28","06:00:00","MID11883","Component1","ComponentRepair"
"2017","01","30","06:00:00","MID11883","Component1","ComponentRepair"
"2017","01","30","06:00:00","MID11883","Component4","ComponentRepair"
"2017","02","14","06:00:00","MID11883","Component4","ComponentRepair"
"2017","03","01","06:00:00","MID11883","Component3","ScheduledService"
"2017","03","01","06:00:00","MID11883","Component1","ScheduledService"
"2017","03","16","06:00:00","MID11883","Component3","ComponentRepair"
"2017","03","16","06:00:00","MID11883","Component4","ComponentRepair"
"2017","03","31","06:00:00","MID11883","Component1","ComponentRepair"
"2017","04","15","06:00:00","MID11883","Component2","ComponentRepair"
"2017","04","15","06:00:00","MID11883","Component4","ComponentRepair"
"2017","05","15","06:00:00","MID11883","Component4","ComponentRepair"
"2017","06","14","06:00:00","MID11883","Component1","ComponentRepair"
"2017","06","14","06:00:00","MID11883","Component3","ComponentRepair"
"2017","06","29","06:00:00","MID11883","Component3","ComponentRepair"
"2017","07","29","06:00:00","MID11883","Component4","ComponentRepair"
"2017","08","28","06:00:00","MID11883","Component2","ComponentRepair"
"2017","09","12","06:00:00","MID11883","Component2","ComponentRepair"
"2017","09","27","06:00:00","MID11883","Component1","ComponentRepair"
"2017","10","12","06:00:00","MID11883","Component4","ComponentRepair"
"2017","10","12","06:00:00","MID11883","Component3","ComponentRepair"
"2017","10","27","06:00:00","MID11883","Component1","ComponentRepair"
"2017","11","11","06:00:00","MID11883","Component4","ComponentRepair"
"2017","11","11","06:00:00","MID11883","Component2","ComponentRepair"
"2017","11","26","06:00:00","MID11883","Component3","ComponentRepair"
"2017","11","26","06:00:00","MID11883","Component2","ComponentRepair"
"2016","07","16","06:00:00","MID11808","Component1","ComponentRepair"
"2016","08","30","06:00:00","MID11808","Component3","ComponentRepair"
"2016","11","28","06:00:00","MID11808","Component4","ComponentRepair"
"2016","12","28","06:00:00","MID11808","Component2","ComponentRepair"
"2017","01","09","06:00:00","MID11808","Component2","ComponentRepair"
"2017","01","09","06:00:00","MID11808","Component4","ComponentRepair"
"2017","01","24","06:00:00","MID11808","Component1","ComponentRepair"
"2017","02","08","06:00:00","MID11808","Component2","ComponentRepair"
"2017","02","23","06:00:00","MID11808","Component3","ComponentRepair"
"2017","02","23","06:00:00","MID11808","Component2","ComponentRepair"
"2017","03","10","06:00:00","MID11808","Component1","ComponentRepair"
"2017","03","25","06:00:00","MID11808","Component2","ComponentRepair"
"2017","04","09","06:00:00","MID11808","Component1","ComponentRepair"
"2017","05","09","06:00:00","MID11808","Component1","ComponentRepair"
"2017","05","24","06:00:00","MID11808","Component2","ComponentRepair"
"2017","06","08","06:00:00","MID11808","Component2","ComponentRepair"
"2017","06","23","06:00:00","MID11808","Component3","ComponentRepair"
"2017","07","08","06:00:00","MID11808","Component3","ComponentRepair"
"2017","07","23","06:00:00","MID11808","Component4","ComponentRepair"
"2017","07","23","06:00:00","MID11808","Component2","ComponentRepair"
"2017","08","07","06:00:00","MID11808","Component1","ComponentRepair"
"2017","08","07","06:00:00","MID11808","Component2","ComponentRepair"
"2017","09","06","06:00:00","MID11808","Component1","ComponentRepair"
"2017","09","21","06:00:00","MID11808","Component4","ComponentRepair"
"2017","09","21","06:00:00","MID11808","Component1","ComponentRepair"
"2017","10","21","06:00:00","MID11808","Component2","ComponentRepair"
"2017","11","05","06:00:00","MID11808","Component1","ComponentRepair"
"2017","11","05","06:00:00","MID11808","Component3","ComponentRepair"
"2017","11","20","06:00:00","MID11808","Component1","ComponentRepair"
"2017","11","20","06:00:00","MID11808","Component4","ComponentRepair"
"2016","07","31","06:00:00","MID11003","Component1","ComponentRepair"
"2016","08","15","06:00:00","MID11003","Component4","ComponentRepair"
"2016","08","30","06:00:00","MID11003","Component3","ComponentRepair"
"2016","10","29","06:00:00","MID11003","Component2","ComponentRepair"
"2017","01","16","06:00:00","MID11003","Component3","ComponentRepair"
"2017","01","16","06:00:00","MID11003","Component4","ComponentRepair"
"2017","01","31","06:00:00","MID11003","Component3","ComponentRepair"
"2017","01","31","06:00:00","MID11003","Component4","ComponentRepair"
"2017","02","15","06:00:00","MID11003","Component4","ComponentRepair"
"2017","02","15","06:00:00","MID11003","Component2","ComponentRepair"
"2017","03","02","06:00:00","MID11003","Component2","ComponentRepair"
"2017","03","02","06:00:00","MID11003","Component3","ComponentRepair"
"2017","03","17","06:00:00","MID11003","Component2","ComponentRepair"
"2017","03","17","06:00:00","MID11003","Component4","ComponentRepair"
"2017","04","01","06:00:00","MID11003","Component4","ScheduledService"
"2017","04","16","06:00:00","MID11003","Component1","ComponentRepair"
"2017","05","01","06:00:00","MID11003","Component1","ScheduledService"
"2017","05","16","06:00:00","MID11003","Component2","ComponentRepair"
"2017","05","31","06:00:00","MID11003","Component3","ComponentRepair"
"2017","06","15","06:00:00","MID11003","Component3","ComponentRepair"
"2017","06","30","06:00:00","MID11003","Component1","ComponentRepair"
"2017","07","15","06:00:00","MID11003","Component1","ComponentRepair"
"2017","07","30","06:00:00","MID11003","Component3","ComponentRepair"
"2017","08","14","06:00:00","MID11003","Component4","ComponentRepair"
"2017","08","29","06:00:00","MID11003","Component2","ComponentRepair"
"2017","09","13","06:00:00","MID11003","Component2","ComponentRepair"
"2017","09","28","06:00:00","MID11003","Component4","ComponentRepair"
"2017","10","13","06:00:00","MID11003","Component4","ComponentRepair"
"2017","10","13","06:00:00","MID11003","Component1","ComponentRepair"
"2017","11","12","06:00:00","MID11003","Component2","ComponentRepair"
"2017","11","27","06:00:00","MID11003","Component2","ComponentRepair"
"2016","06","01","06:00:00","MID11423","Component3","ScheduledService"
"2016","06","16","06:00:00","MID11423","Component1","ComponentRepair"
"2016","07","16","06:00:00","MID11423","Component2","ComponentRepair"
"2016","12","28","06:00:00","MID11423","Component4","ComponentRepair"
"2017","01","31","06:00:00","MID11423","Component4","ComponentRepair"
"2017","01","31","06:00:00","MID11423","Component2","ComponentRepair"
"2017","02","15","06:00:00","MID11423","Component3","ComponentRepair"
